Current(A),Voltage(V),Temperature (C)_1,SOC
0.049995948,3.329622746,26.55368996,83.0
0.049995948,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.68957138,83.0
0.049992431,3.329314947,26.58425903,83.0
0.049988911,3.329622746,26.50950813,83.0
0.049995948,3.329930544,26.54008102,83.0
0.049992431,3.329622746,26.645401,83.0
0.049992431,3.329314947,26.46533012,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049992431,3.329622746,26.61483002,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049988911,3.329622746,26.54008102,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.49590492,83.0
0.049995948,3.329622746,26.54008102,83.0
0.049988911,3.329314947,26.52647781,83.0
0.049992431,3.329622746,26.49590492,83.0
0.049992431,3.329622746,26.57065392,83.0
0.049992431,3.329622746,26.57065392,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.645401,83.0
0.049992431,3.329622746,26.54008102,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049992431,3.329622746,26.54008102,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049992431,3.329622746,26.61483002,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049995948,3.329930544,26.50950813,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.47893715,83.0
0.049988911,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.57065392,83.0
0.049995948,3.329930544,26.72013855,83.0
0.049988911,3.329314947,26.46533012,83.0
0.049992431,3.329622746,26.47893715,83.0
0.049995948,3.329930544,26.46533012,83.0
0.049995948,3.329930544,26.50950813,83.0
0.049999468,3.329930544,26.52647781,83.0
0.049995948,3.329622746,26.58425903,83.0
0.049995948,3.329622746,26.54008102,83.0
0.049995948,3.329930544,26.57065392,83.0
0.049992431,3.329622746,26.57065392,83.0
0.049992431,3.329622746,26.67597008,83.0
0.049988911,3.329622746,26.645401,83.0
0.049992431,3.329622746,26.61483002,83.0
0.049988911,3.329314947,26.50950813,83.0
0.049995948,3.329622746,26.43475533,83.0
0.049988911,3.329622746,26.6590023,83.0
0.049992431,3.329622746,26.54008102,83.0
0.049992431,3.329622746,26.49590492,83.0
0.049992431,3.329622746,26.47893715,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049995948,3.329622746,26.46533012,83.0
0.049992431,3.329622746,26.6590023,83.0
0.049992431,3.329622746,26.40418053,83.0
0.049995948,3.329622746,26.68957138,83.0
0.049992431,3.329622746,26.6590023,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.6590023,83.0
0.049992431,3.329314947,26.50950813,83.0
0.049992431,3.329622746,26.59786797,83.0
0.049992431,3.329930544,26.52312088,83.0
0.049992431,3.329930544,26.52312088,83.0
0.049992431,3.329930544,26.50950813,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049992431,3.329930544,26.6590023,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049995948,3.329622746,26.55368996,83.0
0.049992431,3.329622746,26.7031765,83.0
0.049992431,3.329622746,26.67260933,83.0
0.049992431,3.329622746,26.52312088,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049995948,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.47893715,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049995948,3.329930544,26.55368996,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.54008102,83.0
0.049992431,3.329622746,26.47893715,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049992431,3.329930544,26.47893715,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049992431,3.329622746,26.6590023,83.0
0.049992431,3.329622746,26.47893715,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049988911,3.329622746,26.59786797,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049992431,3.329930544,26.52312088,83.0
0.049992431,3.329622746,26.7031765,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049995948,3.329930544,26.59786797,83.0
0.049992431,3.329930544,26.59786797,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.52312088,83.0
0.049992431,3.329930544,26.4925499,83.0
0.049992431,3.329622746,26.47893715,83.0
0.049988911,3.329930544,26.47893715,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049995948,3.329930544,26.52312088,83.0
0.049992431,3.329622746,26.61483002,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049988911,3.329314947,26.52312088,83.0
0.049995948,3.329622746,26.52312088,83.0
0.049992431,3.329622746,26.7031765,83.0
0.049988911,3.329314947,26.52312088,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049995948,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.4925499,83.0
0.049992431,3.329622746,26.4925499,83.0
0.049992431,3.329622746,26.52312088,83.0
0.049992431,3.329930544,26.59786797,83.0
0.049992431,3.329622746,26.4925499,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.52312088,83.0
0.049988911,3.329622746,26.62843513,83.0
0.049988911,3.329314947,26.37360764,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049992431,3.329930544,26.47893715,83.0
0.049992431,3.329930544,26.32942009,83.0
0.049992431,3.329930544,26.47893715,83.0
0.049992431,3.329622746,26.62843513,83.0
0.049995948,3.329622746,26.62843513,83.0
0.049992431,3.329622746,26.52312088,83.0
0.049992431,3.329622746,26.55368996,83.0
0.049988911,3.329622746,26.58425903,83.0
0.049992431,3.329930544,26.47893715,83.0
0.049992431,3.329622746,26.59786797,83.0
0.049995948,3.329930544,26.47893715,83.0
0.049992431,3.329622746,26.57065392,83.0
0.049992431,3.329622746,26.41779327,83.0
0.049992431,3.329930544,26.6590023,83.0
0.049995948,3.329930544,26.47893715,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049988911,3.329930544,26.61483002,83.0
0.049992431,3.329930544,26.50950813,83.0
0.049992431,3.330238342,26.50950813,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049995948,3.329930544,26.55368996,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049995948,3.329930544,26.54008102,83.0
0.049992431,3.329930544,26.50950813,83.0
0.049988911,3.329622746,26.43475533,83.0
0.049992431,3.329622746,26.54008102,83.0
0.049995948,3.329930544,26.40418053,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049995948,3.329930544,26.55368996,83.0
0.049995948,3.329930544,26.43475533,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049992431,3.329622746,26.43475533,83.0
0.049992431,3.329930544,26.62843513,83.0
0.049992431,3.329930544,26.49590492,83.0
0.049992431,3.329930544,26.61483002,83.0
0.049992431,3.329930544,26.50950813,83.0
0.049992431,3.329622746,26.46533012,83.0
0.049995948,3.329930544,26.61483002,83.0
0.049995948,3.330238342,26.49590492,83.0
0.049992431,3.329930544,26.50950813,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049992431,3.329930544,26.50950813,83.0
0.049992431,3.329930544,26.57065392,83.0
0.049992431,3.329622746,26.52312088,83.0
0.049995948,3.329930544,26.43475533,83.0
0.049992431,3.329930544,26.50950813,83.0
0.049995948,3.329930544,26.43475533,83.0
0.049995948,3.329930544,26.43475533,83.0
0.049992431,3.329930544,26.40418053,83.0
0.049992431,3.329930544,26.49590492,83.0
0.049992431,3.329622746,26.32942009,83.0
0.049995948,3.329930544,26.54008102,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049992431,3.329930544,26.57065392,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049992431,3.329622746,26.58425903,83.0
0.049995948,3.329930544,26.72013855,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049995948,3.330238342,26.43475533,83.0
0.049992431,3.330238342,26.55368996,83.0
0.049988911,3.329622746,26.58425903,83.0
0.049995948,3.329930544,26.50950813,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049992431,3.329930544,26.47893715,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049992431,3.329930544,26.47893715,83.0
0.049995948,3.329622746,26.61483002,83.0
0.049992431,3.329930544,26.67597008,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049992431,3.329622746,26.50950813,83.0
0.049992431,3.330238342,26.50950813,83.0
0.049992431,3.329930544,26.32942009,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049995948,3.330238342,26.58425903,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049995948,3.329622746,26.55368996,83.0
0.049992431,3.330238342,26.52312088,83.0
0.049992431,3.329930544,26.61483002,83.0
0.049995948,3.329930544,26.55368996,83.0
0.049995948,3.330238342,26.55368996,83.0
0.049988911,3.329930544,26.47893715,83.0
0.049992431,3.329930544,26.58425903,83.0
0.049992431,3.329622746,26.54008102,83.0
0.049992431,3.329622746,26.61483002,83.0
0.049992431,3.329930544,26.70654106,83.0
0.049995948,3.330238342,26.46533012,83.0
0.049995948,3.330238342,26.57065392,83.0
0.049992431,3.329930544,26.46533012,83.0
0.049992431,3.329930544,26.49590492,83.0
0.049992431,3.329622746,26.55705261,83.0
0.049992431,3.329930544,26.55705261,83.0
0.049992431,3.329622746,26.6012249,83.0
0.049992431,3.329930544,26.49590492,83.0
0.049992431,3.329622746,26.55705261,83.0
0.049992431,3.329622746,26.45172501,83.0
0.049988911,3.329930544,26.66237068,83.0
0.049992431,3.329622746,26.51288033,83.0
0.049992431,3.329930544,26.58762741,83.0
0.049995948,3.329930544,26.61820221,83.0
0.049992431,3.329930544,26.51288033,83.0
0.049988911,3.329930544,26.61820221,83.0
0.049995948,3.329930544,26.61820221,83.0
0.049995948,3.329930544,26.61820221,83.0
0.049988911,3.329930544,26.51288033,83.0
0.049992431,3.329930544,26.49928093,83.0
0.049992431,3.329930544,26.49928093,83.0
0.049992431,3.329930544,26.57402992,83.0
0.049992431,3.329622746,26.52985764,83.0
0.049992431,3.329930544,26.52985764,83.0
0.049992431,3.329930544,26.60460472,83.0
0.049992431,3.329930544,26.60460472,83.0
0.049992431,3.329930544,26.60460472,83.0
0.049992431,3.330238342,26.60460472,83.0
0.049992431,3.329930544,26.60460472,83.0
0.049992431,3.329930544,26.52985764,83.0
0.049992431,3.329930544,26.52985764,83.0
0.049992431,3.329930544,26.6487751,83.0
0.049995948,3.329930544,26.52985764,83.0
0.049992431,3.329930544,26.60460472,83.0
0.049992431,3.329930544,26.67934608,83.0
0.049992431,3.329622746,26.60460472,83.0
0.049988911,3.329930544,26.57402992,83.0
0.049995948,3.330238342,26.6487751,83.0
0.049992431,3.329930544,26.60460472,83.0
0.049992431,3.329930544,26.67934608,83.0
0.049992431,3.330238342,26.66237068,83.0
0.049992431,3.329930544,26.67934608,83.0
0.049992431,3.329930544,26.67934608,83.0
0.049992431,3.329930544,26.60460472,83.0
0.049992431,3.330238342,26.60460472,83.0
0.049992431,3.329930544,26.57402992,83.0
0.049992431,3.329930544,26.6487751,83.0
0.049992431,3.329930544,26.67934608,83.0
0.049992431,3.330238342,26.6487751,83.0
0.049992431,3.329930544,26.61820221,83.0
0.049992431,3.329930544,26.67934608,83.0
0.049992431,3.329930544,26.6487751,83.0
0.049992431,3.329930544,26.67934608,83.0
0.049992431,3.329930544,26.57402992,83.0
0.049992431,3.329930544,26.61820221,83.0
0.049992431,3.329930544,26.57402992,83.0
0.049995948,3.330238342,26.6487751,83.0
0.049992431,3.329930544,26.61820221,83.0
0.049995948,3.330238342,26.69294167,83.0
0.049992431,3.329930544,26.66237068,83.0
0.049995948,3.330238342,26.58762741,83.0
0.049992431,3.330238342,26.63179779,83.0
0.049988911,3.329930544,26.70654106,83.0
0.049995948,3.329930544,26.66237068,83.0
0.049992431,3.329930544,26.63179779,83.0
0.049992431,3.329930544,26.63179779,83.0
0.049992431,3.330238342,26.49590492,83.0
0.049992431,3.329930544,26.6012249,83.0
0.049992431,3.329622746,26.57065392,83.0
0.049992431,3.329930544,26.63179779,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049995948,3.330238342,26.52647781,83.0
0.049992431,3.329930544,26.6012249,83.0
0.049995948,3.330238342,26.6012249,83.0
0.049992431,3.330238342,26.6012249,83.0
0.049992431,3.330238342,26.6012249,83.0
0.049992431,3.329930544,26.57065392,83.0
0.049988911,3.329930544,26.57065392,83.0
0.049992431,3.330238342,26.67597008,83.0
0.049995948,3.330238342,26.57065392,83.0
0.049992431,3.329930544,26.67597008,83.0
0.049992431,3.329930544,26.75070572,83.0
0.049992431,3.329930544,26.73711014,83.0
0.049992431,3.330238342,26.57065392,83.0
0.049995948,3.329930544,26.54008102,83.0
0.049995948,3.330238342,26.57065392,83.0
0.049988911,3.329622746,26.50950813,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049992431,3.330238342,26.58425903,83.0
0.049992431,3.329930544,26.645401,83.0
0.049995948,3.330238342,26.58425903,83.0
0.049992431,3.329930544,26.54008102,83.0
0.049992431,3.329930544,26.6590023,83.0
0.049995948,3.330238342,26.6590023,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049992431,3.329930544,26.68957138,83.0
0.049995948,3.330238342,26.6590023,83.0
0.049992431,3.329930544,26.55368996,83.0
0.049992431,3.329930544,26.73373985,83.0
0.049995948,3.330238342,26.62843513,83.0
0.049992431,3.329930544,26.67260933,83.0
0.049992431,3.330238342,26.58425903,83.0
0.049992431,3.329930544,26.47893715,83.0
0.049992431,3.329930544,26.62843513,83.0
0.049992431,3.329930544,26.6590023,83.0
0.049995948,3.329930544,26.62843513,83.0
0.049992431,3.329930544,26.6590023,83.0
0.049992431,3.329930544,26.62843513,83.0
0.049992431,3.329930544,26.59786797,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049992431,3.329930544,26.67260933,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049988911,3.329930544,26.52312088,83.0
0.049992431,3.330238342,26.67260933,83.0
0.049992431,3.330238342,26.44836426,83.0
0.049992431,3.329930544,26.64204407,83.0
0.049992431,3.330238342,26.67260933,83.0
0.049995948,3.330546141,26.53673363,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049988911,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.37360764,83.0
0.049992431,3.329930544,26.7031765,83.0
0.049992431,3.329930544,26.59786797,83.0
0.049992431,3.330238342,26.62843513,83.0
0.049992431,3.329930544,26.52312088,83.0
0.049992431,3.329930544,26.59786797,83.0
0.049992431,3.330238342,26.7031765,83.0
0.049995948,3.330238342,26.59786797,83.0
0.049988911,3.330238342,26.37360764,83.0
0.049992431,3.329930544,26.62843513,83.0
0.049992431,3.330238342,26.47893715,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049995948,3.330238342,26.62843513,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.62843513,83.0
0.049992431,3.330238342,26.67260933,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049992431,3.330238342,26.44836426,83.0
0.049995948,3.329930544,26.67260933,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.52312088,83.0
0.049992431,3.330238342,26.67260933,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049992431,3.330238342,26.67260933,83.0
0.049988911,3.329930544,26.52312088,83.0
0.049988911,3.329930544,26.52312088,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.329930544,26.64204407,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.329930544,26.61147881,83.0
0.049992431,3.330238342,26.67260933,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049992431,3.329930544,26.71678352,83.0
0.049988911,3.329930544,26.71678352,83.0
0.049988911,3.329930544,26.4925499,83.0
0.049995948,3.330546141,26.41779327,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049988911,3.330238342,26.56729889,83.0
0.049988911,3.330238342,26.56729889,83.0
0.049992431,3.330546141,26.67260933,83.0
0.049992431,3.330238342,26.71678352,83.0
0.049992431,3.330238342,26.79151917,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.68622017,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049992431,3.329930544,26.68622017,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.46198082,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.4925499,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049995948,3.330238342,26.53673363,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049988911,3.330238342,26.56729889,83.0
0.049988911,3.329930544,26.44836426,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049988911,3.330546141,26.67260933,83.0
0.049995948,3.330238342,26.59786797,83.0
0.049995948,3.330546141,26.59786797,83.0
0.049995948,3.330546141,26.67260933,83.0
0.049995948,3.330546141,26.59786797,83.0
0.049995948,3.330238342,26.4925499,83.0
0.049992431,3.330238342,26.62843513,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049988911,3.330238342,26.56729889,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049992431,3.330238342,26.4925499,83.0
0.049995948,3.330238342,26.4925499,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049992431,3.329930544,26.52312088,83.0
0.049995948,3.330546141,26.64204407,83.0
0.049995948,3.330238342,26.53673363,83.0
0.049992431,3.330238342,26.67260933,83.0
0.049995948,3.330546141,26.46198082,83.0
0.049992431,3.330238342,26.34303284,83.0
0.049992431,3.329930544,26.64204407,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049988911,3.330238342,26.4925499,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049992431,3.330546141,26.61147881,83.0
0.049995948,3.330546141,26.41779327,83.0
0.049988911,3.329930544,26.41779327,83.0
0.049995948,3.330546141,26.64204407,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049988911,3.329930544,26.46198082,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049988911,3.329930544,26.64204407,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049992431,3.330546141,26.4925499,83.0
0.049988911,3.329930544,26.64204407,83.0
0.049995948,3.330546141,26.46198082,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049992431,3.329930544,26.56729889,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049992431,3.330546141,26.46198082,83.0
0.049992431,3.330546141,26.4925499,83.0
0.049988911,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049995948,3.330546141,26.64204407,83.0
0.049995948,3.330546141,26.53673363,83.0
0.049995948,3.330238342,26.53673363,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049988911,3.329930544,26.56729889,83.0
0.049995948,3.330546141,26.61147881,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049992431,3.330546141,26.64204407,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049988911,3.329930544,26.46198082,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049995948,3.330546141,26.4925499,83.0
0.049992431,3.330238342,26.71678352,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049992431,3.330238342,26.53673363,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049992431,3.330546141,26.44836426,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049995948,3.330546141,26.64204407,83.0
0.049988911,3.330546141,26.56729889,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.330546141,26.4925499,83.0
0.049992431,3.330546141,26.52312088,83.0
0.049995948,3.330546141,26.4925499,83.0
0.049995948,3.330238342,26.52312088,83.0
0.049988911,3.330546141,26.59786797,83.0
0.049992431,3.330238342,26.52312088,83.0
0.049988911,3.330238342,26.55368996,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049988911,3.329930544,26.59786797,83.0
0.049992431,3.330546141,26.52312088,83.0
0.049992431,3.330238342,26.4925499,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049992431,3.330546141,26.74734688,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330546141,26.41779327,83.0
0.049992431,3.330546141,26.7031765,83.0
0.049992431,3.330546141,26.52312088,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049992431,3.330238342,26.4925499,83.0
0.049992431,3.330853939,26.59786797,83.0
0.049992431,3.330546141,26.52312088,83.0
0.049995948,3.330546141,26.55368996,83.0
0.049988911,3.330546141,26.52312088,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049995948,3.330546141,26.4925499,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049995948,3.330238342,26.64204407,83.0
0.049995948,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.4925499,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049988911,3.330546141,26.56729889,83.0
0.049992431,3.330546141,26.56729889,83.0
0.049992431,3.330546141,26.64204407,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049992431,3.329930544,26.41779327,83.0
0.049988911,3.330238342,26.56729889,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.330238342,26.4925499,83.0
0.049992431,3.330238342,26.56729889,83.0
0.049992431,3.330546141,26.64204407,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049992431,3.330238342,26.52312088,83.0
0.049992431,3.330238342,26.4925499,83.0
0.049995948,3.330546141,26.56729889,83.0
0.049992431,3.330546141,26.62843513,83.0
0.049992431,3.330238342,26.59786797,83.0
0.049992431,3.330546141,26.4925499,83.0
0.049992431,3.330238342,26.64204407,83.0
0.049992431,3.330546141,26.7031765,83.0
0.049995948,3.330546141,26.62843513,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049995948,3.330546141,26.55368996,83.0
0.049988911,3.330238342,26.67260933,83.0
0.049992431,3.330546141,26.52312088,83.0
0.049988911,3.330546141,26.59786797,83.0
0.049995948,3.330546141,26.47893715,83.0
0.049992431,3.330238342,26.47893715,83.0
0.049995948,3.330546141,26.58425903,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049988911,3.330238342,26.52312088,83.0
0.049988911,3.330546141,26.47893715,83.0
0.049992431,3.330238342,26.62843513,83.0
0.049995948,3.330546141,26.55368996,83.0
0.049992431,3.330238342,26.58425903,83.0
0.049992431,3.330238342,26.58425903,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049992431,3.330238342,26.62843513,83.0
0.049988911,3.330546141,26.58425903,83.0
0.049992431,3.330546141,26.44836426,83.0
0.049992431,3.330238342,26.44836426,83.0
0.049992431,3.330546141,26.55368996,83.0
0.049992431,3.330546141,26.62843513,83.0
0.049992431,3.330546141,26.68957138,83.0
0.049992431,3.330546141,26.72013855,83.0
0.049992431,3.330546141,26.58425903,83.0
0.049992431,3.330546141,26.55368996,83.0
0.049988911,3.330238342,26.55368996,83.0
0.049992431,3.330546141,26.58425903,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049988911,3.330546141,26.55368996,83.0
0.049992431,3.330238342,26.50950813,83.0
0.049988911,3.330546141,26.50950813,83.0
0.049988911,3.330546141,26.61483002,83.0
0.049981873,3.330546141,26.6590023,83.0
0.049992431,3.330238342,26.62843513,83.0
0.049988911,3.330546141,26.47893715,83.0
0.04998539,3.330546141,26.47893715,83.0
0.049992431,3.330546141,26.55368996,83.0
0.049992431,3.330546141,26.55368996,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049992431,3.330546141,26.6590023,83.0
0.049992431,3.330546141,26.62843513,83.0
0.049988911,3.330546141,26.47893715,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049992431,3.330546141,26.62843513,83.0
0.049988911,3.330238342,26.55368996,83.0
0.049992431,3.330546141,26.50950813,83.0
0.049995948,3.330546141,26.58425903,83.0
0.049992431,3.330546141,26.50950813,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049992431,3.330546141,26.52312088,83.0
0.049988911,3.330238342,26.58425903,83.0
0.049992431,3.330546141,26.58425903,83.0
0.049988911,3.330546141,26.62843513,83.0
0.049992431,3.330546141,26.62843513,83.0
0.049988911,3.330546141,26.47893715,83.0
0.049988911,3.330238342,26.62843513,83.0
0.049988911,3.330238342,26.58425903,83.0
0.049988911,3.330546141,26.62843513,83.0
0.049992431,3.330238342,26.6590023,83.0
0.049995948,3.330546141,26.62843513,83.0
0.049995948,3.330546141,26.44836426,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049988911,3.330546141,26.40418053,83.0
0.049992431,3.330546141,26.7031765,83.0
0.049992431,3.330546141,26.73373985,83.0
0.049992431,3.330853939,26.44836426,83.0
0.049992431,3.330853939,26.52312088,83.0
0.049995948,3.330546141,26.73373985,83.0
0.049992431,3.330546141,26.62843513,83.0
0.049992431,3.330546141,26.62843513,83.0
0.049992431,3.330546141,26.32942009,83.0
0.049995948,3.330546141,26.59786797,83.0
0.049992431,3.330546141,26.6590023,83.0
0.049995948,3.330546141,26.50950813,83.0
0.049992431,3.330546141,26.47893715,83.0
0.049995948,3.330546141,26.62843513,83.0
0.049992431,3.330546141,26.55368996,83.0
0.049992431,3.330546141,26.52312088,83.0
0.049992431,3.330546141,26.59786797,83.0
0.049988911,3.330546141,26.52312088,83.0
0.049992431,3.330546141,26.44836426,83.0
0.049992431,3.330546141,26.55368996,83.0
0.049995948,3.330546141,26.47893715,83.0
0.049995948,3.330853939,26.55368996,83.0
0.04998539,3.330546141,26.56729889,83.0
